"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","DateTime"
"62581","29/1/2007","04:24:00",0.312,0.118,246.96,1.4,0,0,0,2007-01-29 04:24:00
"62582","29/1/2007","04:25:00",0.31,0.116,246.69,1.4,0,0,0,2007-01-29 04:25:00
"62583","29/1/2007","04:26:00",0.312,0.116,246.51,1.4,0,0,0,2007-01-29 04:26:00
"62584","29/1/2007","04:27:00",0.328,0.114,245.82,1.4,0,0,0,2007-01-29 04:27:00
"62585","29/1/2007","04:28:00",0.328,0.114,245.98,1.4,0,0,0,2007-01-29 04:28:00
"62586","29/1/2007","04:29:00",0.304,0.112,245.71,1.4,0,0,0,2007-01-29 04:29:00
"62587","29/1/2007","04:30:00",0.348,0.134,245.26,1.6,0,0,0,2007-01-29 04:30:00
"62588","29/1/2007","04:31:00",0.342,0.144,245.57,1.4,0,0,0,2007-01-29 04:31:00
"62589","29/1/2007","04:32:00",0.338,0.142,245.26,1.4,0,0,0,2007-01-29 04:32:00
"62590","29/1/2007","04:33:00",0.336,0.142,245.19,1.4,0,0,0,2007-01-29 04:33:00
"62591","29/1/2007","04:34:00",0.334,0.14,245.09,1.4,0,0,0,2007-01-29 04:34:00
"62592","29/1/2007","04:35:00",0.334,0.144,245.64,1.4,0,0,0,2007-01-29 04:35:00
"62593","29/1/2007","04:36:00",0.334,0.144,245.53,1.4,0,0,0,2007-01-29 04:36:00
"62594","29/1/2007","04:37:00",0.33,0.142,245.19,1.4,0,0,0,2007-01-29 04:37:00
"62595","29/1/2007","04:38:00",0.326,0.134,243.74,1.4,0,0,0,2007-01-29 04:38:00
"62596","29/1/2007","04:39:00",0.328,0.138,244.6,1.4,0,0,0,2007-01-29 04:39:00
"62597","29/1/2007","04:40:00",0.326,0.14,244.7,1.4,0,0,0,2007-01-29 04:40:00
"62598","29/1/2007","04:41:00",0.326,0.138,244.54,1.4,0,0,0,2007-01-29 04:41:00
"62599","29/1/2007","04:42:00",0.326,0.14,245,1.4,0,0,0,2007-01-29 04:42:00
"62600","29/1/2007","04:43:00",0.312,0.12,244.66,1.4,0,0,0,2007-01-29 04:43:00
"62601","29/1/2007","04:44:00",0.228,0,244.13,1,0,0,0,2007-01-29 04:44:00
"62602","29/1/2007","04:45:00",0.228,0,244.09,1,0,0,0,2007-01-29 04:45:00
"62603","29/1/2007","04:46:00",0.23,0,245.21,1,0,0,0,2007-01-29 04:46:00
"62604","29/1/2007","04:47:00",0.23,0,245.44,1,0,0,0,2007-01-29 04:47:00
"62605","29/1/2007","04:48:00",0.232,0,245.61,1,0,0,0,2007-01-29 04:48:00
"62606","29/1/2007","04:49:00",0.23,0,245.16,1,0,0,0,2007-01-29 04:49:00
"62607","29/1/2007","04:50:00",0.23,0,245.42,1,0,0,0,2007-01-29 04:50:00
"62608","29/1/2007","04:51:00",0.23,0,244.97,1,0,0,0,2007-01-29 04:51:00
"62609","29/1/2007","04:52:00",0.23,0,244.67,1,0,0,0,2007-01-29 04:52:00
"62610","29/1/2007","04:53:00",0.23,0,244.68,1,0,0,0,2007-01-29 04:53:00
"62611","29/1/2007","04:54:00",0.23,0,244.64,1,0,0,0,2007-01-29 04:54:00
"62612","29/1/2007","04:55:00",0.23,0,244.7,1,0,0,0,2007-01-29 04:55:00
"62613","29/1/2007","04:56:00",0.23,0,244.64,1,0,0,0,2007-01-29 04:56:00
"62614","29/1/2007","04:57:00",0.232,0,246.32,1,0,0,0,2007-01-29 04:57:00
"62615","29/1/2007","04:58:00",0.232,0,246.16,1,0,0,0,2007-01-29 04:58:00
"62616","29/1/2007","04:59:00",0.236,0,246.19,1,0,0,0,2007-01-29 04:59:00
"62617","29/1/2007","05:00:00",0.238,0,245.63,1,0,0,0,2007-01-29 05:00:00
"62618","29/1/2007","05:01:00",0.238,0,245.48,1,0,0,0,2007-01-29 05:01:00
"62619","29/1/2007","05:02:00",0.23,0,245.25,1,0,0,0,2007-01-29 05:02:00
"62620","29/1/2007","05:03:00",0.23,0,245.25,1,0,0,0,2007-01-29 05:03:00
"62621","29/1/2007","05:04:00",0.23,0,245.28,1,0,0,0,2007-01-29 05:04:00
"62622","29/1/2007","05:05:00",0.234,0,246.64,1,0,0,0,2007-01-29 05:05:00
"62623","29/1/2007","05:06:00",0.308,0.09,246.62,1.4,0,0,0,2007-01-29 05:06:00
"62624","29/1/2007","05:07:00",0.308,0.114,246.37,1.4,0,0,0,2007-01-29 05:07:00
"62625","29/1/2007","05:08:00",0.31,0.114,246.21,1.4,0,0,0,2007-01-29 05:08:00
"62626","29/1/2007","05:09:00",0.308,0.112,245.7,1.4,0,0,0,2007-01-29 05:09:00
"62627","29/1/2007","05:10:00",0.944,0.102,244.82,4.4,0,0,8,2007-01-29 05:10:00
"62628","29/1/2007","05:11:00",1.496,0.144,244.09,6.2,0,0,19,2007-01-29 05:11:00
"62629","29/1/2007","05:12:00",1.598,0.302,244.04,6.6,0,0,19,2007-01-29 05:12:00
"62630","29/1/2007","05:13:00",1.6,0.356,243.73,6.6,0,2,19,2007-01-29 05:13:00
"62631","29/1/2007","05:14:00",1.588,0.354,243.28,6.6,0,1,18,2007-01-29 05:14:00
"62632","29/1/2007","05:15:00",1.55,0.288,244.15,6.4,0,1,18,2007-01-29 05:15:00
"62633","29/1/2007","05:16:00",1.522,0.252,244.03,6.2,0,2,19,2007-01-29 05:16:00
"62634","29/1/2007","05:17:00",1.526,0.256,244.6,6.2,0,1,18,2007-01-29 05:17:00
"62635","29/1/2007","05:18:00",1.52,0.254,244.2,6.2,0,2,18,2007-01-29 05:18:00
"62636","29/1/2007","05:19:00",1.522,0.256,244.54,6.2,0,1,19,2007-01-29 05:19:00
"62637","29/1/2007","05:20:00",1.518,0.258,244.86,6.2,0,1,18,2007-01-29 05:20:00
"62638","29/1/2007","05:21:00",1.516,0.258,245.01,6.2,0,2,18,2007-01-29 05:21:00
"62639","29/1/2007","05:22:00",1.498,0.25,243.58,6.2,0,1,19,2007-01-29 05:22:00
"62640","29/1/2007","05:23:00",1.498,0.248,243.58,6.2,0,2,18,2007-01-29 05:23:00
"62641","29/1/2007","05:24:00",1.496,0.248,243.57,6.2,0,1,18,2007-01-29 05:24:00
"62642","29/1/2007","05:25:00",1.432,0.158,243.38,5.8,0,1,18,2007-01-29 05:25:00
"62643","29/1/2007","05:26:00",1.394,0.108,243.04,5.6,0,2,18,2007-01-29 05:26:00
"62644","29/1/2007","05:27:00",1.39,0.106,242.72,5.6,0,1,18,2007-01-29 05:27:00
"62645","29/1/2007","05:28:00",1.386,0.104,242.45,5.6,0,1,18,2007-01-29 05:28:00
"62646","29/1/2007","05:29:00",1.404,0.112,243.83,5.6,0,2,18,2007-01-29 05:29:00
"62647","29/1/2007","05:30:00",1.388,0.066,244.97,5.6,0,1,19,2007-01-29 05:30:00
"62648","29/1/2007","05:31:00",1.346,0,245.29,5.4,0,0,18,2007-01-29 05:31:00
"62649","29/1/2007","05:32:00",1.348,0,245.54,5.4,0,0,19,2007-01-29 05:32:00
"62650","29/1/2007","05:33:00",1.348,0,245.53,5.4,0,0,18,2007-01-29 05:33:00
"62651","29/1/2007","05:34:00",1.354,0,246.16,5.4,0,0,19,2007-01-29 05:34:00
"62652","29/1/2007","05:35:00",1.366,0,247.21,5.4,0,0,18,2007-01-29 05:35:00
"62653","29/1/2007","05:36:00",1.354,0,246.22,5.4,0,0,19,2007-01-29 05:36:00
"62654","29/1/2007","05:37:00",1.346,0,246.07,5.4,0,0,19,2007-01-29 05:37:00
"62655","29/1/2007","05:38:00",1.342,0,245.73,5.4,0,0,18,2007-01-29 05:38:00
"62656","29/1/2007","05:39:00",1.33,0,244.52,5.4,0,0,18,2007-01-29 05:39:00
"62657","29/1/2007","05:40:00",1.328,0,244.33,5.4,0,0,19,2007-01-29 05:40:00
"62658","29/1/2007","05:41:00",1.33,0,244.48,5.4,0,0,18,2007-01-29 05:41:00
"62659","29/1/2007","05:42:00",1.326,0,244.2,5.4,0,0,18,2007-01-29 05:42:00
"62660","29/1/2007","05:43:00",1.326,0,244.19,5.4,0,0,18,2007-01-29 05:43:00
"62661","29/1/2007","05:44:00",1.338,0,244.97,5.4,0,0,19,2007-01-29 05:44:00
"62662","29/1/2007","05:45:00",1.348,0,245.56,5.4,0,0,18,2007-01-29 05:45:00
"62663","29/1/2007","05:46:00",1.354,0,246.12,5.4,0,0,19,2007-01-29 05:46:00
"62664","29/1/2007","05:47:00",1.352,0,245.93,5.4,0,0,18,2007-01-29 05:47:00
"62665","29/1/2007","05:48:00",1.358,0,246.39,5.4,0,0,19,2007-01-29 05:48:00
"62666","29/1/2007","05:49:00",1.366,0,247.12,5.4,0,0,19,2007-01-29 05:49:00
"62667","29/1/2007","05:50:00",1.36,0,246.76,5.4,0,0,18,2007-01-29 05:50:00
"62668","29/1/2007","05:51:00",0.312,0,248.02,1.6,0,0,3,2007-01-29 05:51:00
"62669","29/1/2007","05:52:00",0.316,0.106,246.7,1.4,0,0,0,2007-01-29 05:52:00
"62670","29/1/2007","05:53:00",0.416,0.24,246.89,2,0,0,0,2007-01-29 05:53:00
"62671","29/1/2007","05:54:00",0.42,0.262,246.98,2,0,0,0,2007-01-29 05:54:00
"62672","29/1/2007","05:55:00",0.416,0.256,246.07,2,0,0,0,2007-01-29 05:55:00
"62673","29/1/2007","05:56:00",0.412,0.252,245.5,2,0,0,0,2007-01-29 05:56:00
"62674","29/1/2007","05:57:00",0.41,0.256,246.15,2,0,0,0,2007-01-29 05:57:00
"62675","29/1/2007","05:58:00",0.406,0.254,245.8,2,0,0,0,2007-01-29 05:58:00
"62676","29/1/2007","05:59:00",0.406,0.25,245.26,2,0,0,0,2007-01-29 05:59:00
"62677","29/1/2007","06:00:00",0.408,0.248,244.91,2,0,0,0,2007-01-29 06:00:00
"62678","29/1/2007","06:01:00",0.374,0.204,246.5,1.8,0,0,0,2007-01-29 06:01:00
"62679","29/1/2007","06:02:00",0.338,0.152,247.16,1.4,0,0,0,2007-01-29 06:02:00
"62680","29/1/2007","06:03:00",0.34,0.158,247.93,1.4,0,0,0,2007-01-29 06:03:00
"62681","29/1/2007","06:04:00",0.338,0.156,247.48,1.4,0,0,0,2007-01-29 06:04:00
"62682","29/1/2007","06:05:00",0.334,0.148,246.3,1.4,0,0,0,2007-01-29 06:05:00
"62683","29/1/2007","06:06:00",0.32,0.128,246.87,1.4,0,0,0,2007-01-29 06:06:00
"62684","29/1/2007","06:07:00",0.238,0,246.13,1,0,0,0,2007-01-29 06:07:00
"62685","29/1/2007","06:08:00",0.236,0,245.92,1,0,0,0,2007-01-29 06:08:00
"62686","29/1/2007","06:09:00",0.238,0,246.24,1,0,0,0,2007-01-29 06:09:00
"62687","29/1/2007","06:10:00",0.238,0,246.3,1,0,0,0,2007-01-29 06:10:00
"62688","29/1/2007","06:11:00",0.238,0,246.83,1,0,0,0,2007-01-29 06:11:00
"62689","29/1/2007","06:12:00",0.24,0,248.11,1,0,0,0,2007-01-29 06:12:00
"62690","29/1/2007","06:13:00",0.24,0,247.39,1,0,0,0,2007-01-29 06:13:00
"62691","29/1/2007","06:14:00",0.236,0,246.39,1,0,0,0,2007-01-29 06:14:00
"62692","29/1/2007","06:15:00",0.236,0,245.99,1,0,0,0,2007-01-29 06:15:00
"62693","29/1/2007","06:16:00",0.238,0,246.46,1,0,0,0,2007-01-29 06:16:00
"62694","29/1/2007","06:17:00",0.238,0,246.99,1,0,0,0,2007-01-29 06:17:00
"62695","29/1/2007","06:18:00",0.24,0,247.36,1,0,0,0,2007-01-29 06:18:00
"62696","29/1/2007","06:19:00",0.24,0,247.86,1,0,0,0,2007-01-29 06:19:00
"62697","29/1/2007","06:20:00",0.242,0,248.31,1,0,0,0,2007-01-29 06:20:00
"62698","29/1/2007","06:21:00",0.242,0,249.09,1,0,0,0,2007-01-29 06:21:00
"62699","29/1/2007","06:22:00",0.242,0,248.5,1,0,0,0,2007-01-29 06:22:00
"62700","29/1/2007","06:23:00",0.242,0,249.14,1,0,0,0,2007-01-29 06:23:00
"62701","29/1/2007","06:24:00",0.244,0,249.51,1,0,0,0,2007-01-29 06:24:00
"62702","29/1/2007","06:25:00",0.242,0,249.15,1,0,0,0,2007-01-29 06:25:00
"62703","29/1/2007","06:26:00",0.242,0,248.78,1,0,0,0,2007-01-29 06:26:00
"62704","29/1/2007","06:27:00",0.242,0,248.38,1,0,0,0,2007-01-29 06:27:00
"62705","29/1/2007","06:28:00",0.242,0,248.62,1,0,0,0,2007-01-29 06:28:00
"62706","29/1/2007","06:29:00",0.24,0,248.29,1,0,0,0,2007-01-29 06:29:00
"62707","29/1/2007","06:30:00",0.24,0,247.94,1,0,0,0,2007-01-29 06:30:00
"62708","29/1/2007","06:31:00",0.242,0,248.86,1,0,0,0,2007-01-29 06:31:00
"62709","29/1/2007","06:32:00",0.24,0,247.89,1,0,0,0,2007-01-29 06:32:00
"62710","29/1/2007","06:33:00",0.24,0,247.66,1,0,0,0,2007-01-29 06:33:00
"62711","29/1/2007","06:34:00",0.324,0.102,246.96,1.4,0,0,0,2007-01-29 06:34:00
"62712","29/1/2007","06:35:00",0.35,0.15,247,1.6,0,0,0,2007-01-29 06:35:00
"62713","29/1/2007","06:36:00",0.346,0.15,246.68,1.6,0,0,0,2007-01-29 06:36:00
"62714","29/1/2007","06:37:00",0.344,0.15,246.8,1.4,0,0,0,2007-01-29 06:37:00
"62715","29/1/2007","06:38:00",0.384,0.186,247.37,1.8,0,0,0,2007-01-29 06:38:00
"62716","29/1/2007","06:39:00",0.418,0.262,247.11,2,0,0,0,2007-01-29 06:39:00
"62717","29/1/2007","06:40:00",0.42,0.266,247.55,2,0,0,0,2007-01-29 06:40:00
"62718","29/1/2007","06:41:00",0.414,0.254,245.97,2,0,0,0,2007-01-29 06:41:00
"62719","29/1/2007","06:42:00",0.412,0.254,245.82,2,0,0,0,2007-01-29 06:42:00
"62720","29/1/2007","06:43:00",0.412,0.256,246.06,2,0,0,0,2007-01-29 06:43:00
"62721","29/1/2007","06:44:00",0.41,0.26,246.89,2,0,0,0,2007-01-29 06:44:00
"62722","29/1/2007","06:45:00",0.4,0.258,246.52,1.8,0,0,0,2007-01-29 06:45:00
"62723","29/1/2007","06:46:00",0.398,0.254,245.96,1.8,0,0,0,2007-01-29 06:46:00
"62724","29/1/2007","06:47:00",0.396,0.254,245.91,1.8,0,0,0,2007-01-29 06:47:00
"62725","29/1/2007","06:48:00",0.34,0.164,245.97,1.6,0,0,0,2007-01-29 06:48:00
"62726","29/1/2007","06:49:00",0.236,0,245.98,1,0,0,0,2007-01-29 06:49:00
"62727","29/1/2007","06:50:00",0.236,0,245.82,1,0,0,0,2007-01-29 06:50:00
"62728","29/1/2007","06:51:00",0.236,0,246.26,1,0,0,0,2007-01-29 06:51:00
"62729","29/1/2007","06:52:00",0.236,0,246.27,1,0,0,0,2007-01-29 06:52:00
"62730","29/1/2007","06:53:00",0.236,0,246.69,1,0,0,0,2007-01-29 06:53:00
"62731","29/1/2007","06:54:00",0.232,0,245.75,1,0,0,0,2007-01-29 06:54:00
"62732","29/1/2007","06:55:00",0.242,0,244.63,1,0,0,0,2007-01-29 06:55:00
"62733","29/1/2007","06:56:00",0.34,0,244.71,1.4,0,0,0,2007-01-29 06:56:00
"62734","29/1/2007","06:57:00",4.208,0,240.92,18.2,0,0,0,2007-01-29 06:57:00
"62735","29/1/2007","06:58:00",4.43,0,241.19,18.4,0,0,0,2007-01-29 06:58:00
"62736","29/1/2007","06:59:00",4.336,0,241.25,17.8,0,0,0,2007-01-29 06:59:00
"62737","29/1/2007","07:00:00",2.278,0,243,10.6,0,0,0,2007-01-29 07:00:00
"62738","29/1/2007","07:01:00",0.664,0,244.9,2.6,0,0,0,2007-01-29 07:01:00
"62739","29/1/2007","07:02:00",0.716,0,244.81,3,0,0,0,2007-01-29 07:02:00
"62740","29/1/2007","07:03:00",2.12,0.058,243.28,8.6,0,0,0,2007-01-29 07:03:00
"62741","29/1/2007","07:04:00",1.106,0,244.35,5,0,0,0,2007-01-29 07:04:00
"62742","29/1/2007","07:05:00",1.036,0,244.75,4.2,0,0,0,2007-01-29 07:05:00
"62743","29/1/2007","07:06:00",0.758,0,244.02,3,0,0,0,2007-01-29 07:06:00
"62744","29/1/2007","07:07:00",0.69,0,242.92,2.8,0,0,0,2007-01-29 07:07:00
"62745","29/1/2007","07:08:00",0.614,0,243.98,2.4,0,0,0,2007-01-29 07:08:00
"62746","29/1/2007","07:09:00",0.608,0,243.72,2.4,0,0,0,2007-01-29 07:09:00
"62747","29/1/2007","07:10:00",0.608,0,243.62,2.4,0,0,0,2007-01-29 07:10:00
"62748","29/1/2007","07:11:00",0.606,0,242.57,2.4,0,0,0,2007-01-29 07:11:00
"62749","29/1/2007","07:12:00",0.612,0,242.55,2.6,0,0,0,2007-01-29 07:12:00
"62750","29/1/2007","07:13:00",0.602,0,242.46,2.4,0,0,0,2007-01-29 07:13:00
"62751","29/1/2007","07:14:00",0.592,0,241.55,2.4,0,0,0,2007-01-29 07:14:00
"62752","29/1/2007","07:15:00",0.664,0.096,241.47,2.8,0,0,0,2007-01-29 07:15:00
"62753","29/1/2007","07:16:00",0.7,0.146,239.74,3,0,0,0,2007-01-29 07:16:00
"62754","29/1/2007","07:17:00",0.762,0.198,238.87,3.4,0,0,0,2007-01-29 07:17:00
"62755","29/1/2007","07:18:00",0.792,0.268,239.71,3.4,0,1,0,2007-01-29 07:18:00
"62756","29/1/2007","07:19:00",0.792,0.272,240.37,3.4,0,1,0,2007-01-29 07:19:00
"62757","29/1/2007","07:20:00",0.788,0.274,240.52,3.4,0,2,0,2007-01-29 07:20:00
"62758","29/1/2007","07:21:00",0.844,0.336,240.59,3.8,0,1,0,2007-01-29 07:21:00
"62759","29/1/2007","07:22:00",0.868,0.38,240.99,3.8,0,1,0,2007-01-29 07:22:00
"62760","29/1/2007","07:23:00",0.86,0.382,241.15,3.8,0,2,0,2007-01-29 07:23:00
"62761","29/1/2007","07:24:00",0.85,0.386,241.72,3.8,0,1,0,2007-01-29 07:24:00
"62762","29/1/2007","07:25:00",0.834,0.376,240.46,3.8,0,2,0,2007-01-29 07:25:00
"62763","29/1/2007","07:26:00",0.834,0.378,240.61,3.8,0,1,0,2007-01-29 07:26:00
"62764","29/1/2007","07:27:00",0.856,0.382,241.26,3.8,0,2,0,2007-01-29 07:27:00
"62765","29/1/2007","07:28:00",0.842,0.376,240.41,3.8,0,1,0,2007-01-29 07:28:00
"62766","29/1/2007","07:29:00",0.838,0.376,240.97,3.8,0,1,0,2007-01-29 07:29:00
"62767","29/1/2007","07:30:00",0.74,0.246,240.57,3.2,0,2,0,2007-01-29 07:30:00
"62768","29/1/2007","07:31:00",0.748,0.246,241.09,3.2,0,1,0,2007-01-29 07:31:00
"62769","29/1/2007","07:32:00",0.708,0.194,241.04,3,0,1,0,2007-01-29 07:32:00
"62770","29/1/2007","07:33:00",0.672,0.142,241.19,2.8,0,2,0,2007-01-29 07:33:00
"62771","29/1/2007","07:34:00",0.918,0.138,241.13,3.8,0,1,0,2007-01-29 07:34:00
"62772","29/1/2007","07:35:00",1.016,0.112,240.59,4.2,0,1,0,2007-01-29 07:35:00
"62773","29/1/2007","07:36:00",1.164,0,239.89,4.8,0,0,0,2007-01-29 07:36:00
"62774","29/1/2007","07:37:00",1.168,0,240.06,4.8,0,0,0,2007-01-29 07:37:00
"62775","29/1/2007","07:38:00",1.544,0.05,240.21,6.8,0,0,0,2007-01-29 07:38:00
"62776","29/1/2007","07:39:00",1.544,0.048,239.59,6.4,0,0,0,2007-01-29 07:39:00
"62777","29/1/2007","07:40:00",1.52,0,238.76,6.4,0,0,0,2007-01-29 07:40:00
"62778","29/1/2007","07:41:00",1.512,0,238.43,6.4,0,0,0,2007-01-29 07:41:00
"62779","29/1/2007","07:42:00",1.606,0,239.8,6.6,0,0,0,2007-01-29 07:42:00
"62780","29/1/2007","07:43:00",1.818,0,241.01,7.6,0,0,0,2007-01-29 07:43:00
"62781","29/1/2007","07:44:00",1.7,0,240.34,7,0,0,0,2007-01-29 07:44:00
"62782","29/1/2007","07:45:00",1.54,0,239.71,6.4,0,0,0,2007-01-29 07:45:00
"62783","29/1/2007","07:46:00",1.38,0,238.93,5.8,0,0,0,2007-01-29 07:46:00
"62784","29/1/2007","07:47:00",1.046,0.048,240.22,4.4,0,0,0,2007-01-29 07:47:00
"62785","29/1/2007","07:48:00",1.864,0.102,238.92,8.2,0,0,9,2007-01-29 07:48:00
"62786","29/1/2007","07:49:00",2.412,0.214,239.07,10.2,0,0,18,2007-01-29 07:49:00
"62787","29/1/2007","07:50:00",2.386,0.23,238.61,10,0,0,18,2007-01-29 07:50:00
"62788","29/1/2007","07:51:00",2.262,0.078,238.8,9.4,0,0,18,2007-01-29 07:51:00
"62789","29/1/2007","07:52:00",2.34,0,239.24,9.8,0,0,17,2007-01-29 07:52:00
"62790","29/1/2007","07:53:00",2.44,0,239.32,10.2,0,0,18,2007-01-29 07:53:00
"62791","29/1/2007","07:54:00",2.28,0,239.4,9.4,0,0,18,2007-01-29 07:54:00
"62792","29/1/2007","07:55:00",2.156,0,239.33,9,0,0,17,2007-01-29 07:55:00
"62793","29/1/2007","07:56:00",2.22,0.12,239.03,9.2,0,0,18,2007-01-29 07:56:00
"62794","29/1/2007","07:57:00",2.244,0.164,238.76,9.4,0,0,17,2007-01-29 07:57:00
"62795","29/1/2007","07:58:00",2.154,0.164,238.21,9,0,0,18,2007-01-29 07:58:00
"62796","29/1/2007","07:59:00",2.084,0.156,236.53,8.8,0,0,17,2007-01-29 07:59:00
"62797","29/1/2007","08:00:00",2.082,0.152,235.78,8.8,0,0,17,2007-01-29 08:00:00
"62798","29/1/2007","08:01:00",2.104,0.152,235.76,8.8,0,0,17,2007-01-29 08:01:00
"62799","29/1/2007","08:02:00",1.95,0.154,235.23,8.2,0,0,17,2007-01-29 08:02:00
"62800","29/1/2007","08:03:00",1.95,0.154,235.25,8.2,0,0,17,2007-01-29 08:03:00
"62801","29/1/2007","08:04:00",1.942,0.152,234.73,8.2,0,0,17,2007-01-29 08:04:00
"62802","29/1/2007","08:05:00",1.96,0.156,236.13,8.2,0,0,17,2007-01-29 08:05:00
"62803","29/1/2007","08:06:00",2.008,0.2,236.09,8.6,0,0,17,2007-01-29 08:06:00
"62804","29/1/2007","08:07:00",2.024,0.19,236.25,8.6,0,0,17,2007-01-29 08:07:00
"62805","29/1/2007","08:08:00",2.278,0.19,236.54,9.6,0,0,17,2007-01-29 08:08:00
"62806","29/1/2007","08:09:00",2.29,0.188,236.41,9.6,0,0,18,2007-01-29 08:09:00
"62807","29/1/2007","08:10:00",2.238,0.186,235.74,9.4,0,0,17,2007-01-29 08:10:00
"62808","29/1/2007","08:11:00",2.042,0.078,235.91,8.6,0,0,17,2007-01-29 08:11:00
"62809","29/1/2007","08:12:00",1.618,0.274,238.84,6.8,0,0,17,2007-01-29 08:12:00
"62810","29/1/2007","08:13:00",1.554,0.266,239.58,6.6,0,0,18,2007-01-29 08:13:00
"62811","29/1/2007","08:14:00",1.418,0.078,239.21,5.8,0,0,17,2007-01-29 08:14:00
"62812","29/1/2007","08:15:00",1.414,0.072,239.19,5.8,0,0,18,2007-01-29 08:15:00
"62813","29/1/2007","08:16:00",1.41,0.072,239.47,5.8,0,0,18,2007-01-29 08:16:00
"62814","29/1/2007","08:17:00",1.398,0.064,238.89,5.8,0,0,17,2007-01-29 08:17:00
"62815","29/1/2007","08:18:00",1.336,0,239.08,5.6,0,0,18,2007-01-29 08:18:00
"62816","29/1/2007","08:19:00",1.334,0,238.59,5.6,0,0,17,2007-01-29 08:19:00
"62817","29/1/2007","08:20:00",1.342,0,238.98,5.6,0,0,18,2007-01-29 08:20:00
"62818","29/1/2007","08:21:00",1.342,0,238.96,5.6,0,0,17,2007-01-29 08:21:00
"62819","29/1/2007","08:22:00",1.344,0,239.03,5.6,0,0,18,2007-01-29 08:22:00
"62820","29/1/2007","08:23:00",1.35,0,239.77,5.6,0,0,17,2007-01-29 08:23:00
"62821","29/1/2007","08:24:00",1.352,0,239.82,5.6,0,0,18,2007-01-29 08:24:00
"62822","29/1/2007","08:25:00",1.342,0,239.32,5.6,0,0,17,2007-01-29 08:25:00
"62823","29/1/2007","08:26:00",1.342,0,239.64,5.6,0,0,18,2007-01-29 08:26:00
"62824","29/1/2007","08:27:00",1.354,0,240.75,5.6,0,0,18,2007-01-29 08:27:00
"62825","29/1/2007","08:28:00",1.356,0,240.76,5.6,0,0,18,2007-01-29 08:28:00
"62826","29/1/2007","08:29:00",1.352,0,239.84,5.6,0,0,17,2007-01-29 08:29:00
"62827","29/1/2007","08:30:00",1.336,0,238.37,5.6,0,0,18,2007-01-29 08:30:00
"62828","29/1/2007","08:31:00",1.334,0,238.22,5.6,0,0,17,2007-01-29 08:31:00
"62829","29/1/2007","08:32:00",1.33,0,237.87,5.6,0,0,17,2007-01-29 08:32:00
"62830","29/1/2007","08:33:00",1.326,0,237.56,5.6,0,0,18,2007-01-29 08:33:00
"62831","29/1/2007","08:34:00",1.328,0,237.9,5.6,0,0,17,2007-01-29 08:34:00
"62832","29/1/2007","08:35:00",1.328,0,238.25,5.6,0,0,17,2007-01-29 08:35:00
"62833","29/1/2007","08:36:00",1.32,0,237.59,5.4,0,0,18,2007-01-29 08:36:00
"62834","29/1/2007","08:37:00",1.418,0.064,238.04,6,0,0,17,2007-01-29 08:37:00
"62835","29/1/2007","08:38:00",1.436,0.096,237.82,6,0,0,17,2007-01-29 08:38:00
"62836","29/1/2007","08:39:00",1.436,0.098,237.99,6,0,0,18,2007-01-29 08:39:00
"62837","29/1/2007","08:40:00",1.426,0.094,237.14,6,0,0,17,2007-01-29 08:40:00
"62838","29/1/2007","08:41:00",1.428,0.096,237.55,6,0,0,17,2007-01-29 08:41:00
"62839","29/1/2007","08:42:00",1.444,0.102,239.01,6,0,0,18,2007-01-29 08:42:00
"62840","29/1/2007","08:43:00",1.456,0.108,240.33,6,0,0,18,2007-01-29 08:43:00
"62841","29/1/2007","08:44:00",1.444,0.104,239.65,6,0,0,17,2007-01-29 08:44:00
"62842","29/1/2007","08:45:00",1.436,0.102,239.39,6,0,0,18,2007-01-29 08:45:00
"62843","29/1/2007","08:46:00",1.434,0.102,239.22,6,0,0,17,2007-01-29 08:46:00
"62844","29/1/2007","08:47:00",1.42,0.096,238.07,6,0,0,18,2007-01-29 08:47:00
"62845","29/1/2007","08:48:00",1.42,0.096,237.65,6,0,0,17,2007-01-29 08:48:00
"62846","29/1/2007","08:49:00",1.422,0.096,237.77,6,0,0,17,2007-01-29 08:49:00
"62847","29/1/2007","08:50:00",1.426,0.098,238.24,6,0,0,18,2007-01-29 08:50:00
"62848","29/1/2007","08:51:00",1.428,0.098,238.46,6,0,0,17,2007-01-29 08:51:00
"62849","29/1/2007","08:52:00",1.374,0,239.01,5.8,0,0,18,2007-01-29 08:52:00
"62850","29/1/2007","08:53:00",1.444,0.074,239.47,6,0,0,17,2007-01-29 08:53:00
"62851","29/1/2007","08:54:00",1.83,0.066,238.58,7.6,0,0,18,2007-01-29 08:54:00
"62852","29/1/2007","08:55:00",1.834,0.066,238.73,7.6,0,0,17,2007-01-29 08:55:00
"62853","29/1/2007","08:56:00",1.818,0.066,238.16,7.6,0,0,18,2007-01-29 08:56:00
"62854","29/1/2007","08:57:00",1.828,0.066,238.65,7.6,0,0,17,2007-01-29 08:57:00
"62855","29/1/2007","08:58:00",1.816,0.064,237.53,7.6,0,0,17,2007-01-29 08:58:00
"62856","29/1/2007","08:59:00",1.812,0.062,237.38,7.6,0,0,18,2007-01-29 08:59:00
